Mags returned by SW_BSG, time 
23.538668271565605, 0.01 
20.873491945104863, 0.12202020202018732 
20.26099107605999, 0.23404040404037466 
19.9265652961479, 0.346060606060562 
19.707627469182576, 0.4580808080807493 
19.551685070512242, 0.5701010101009366 
19.43519049915923, 0.682121212121124 
19.34558556724227, 0.7941414141413112 
19.275400396919977, 0.9061616161614986 
19.21984190395851, 1.018181818181686 
19.17565770808832, 1.1302020202018732 
19.140543805186084, 1.2422222222220605 
19.112811229073422, 1.354242424242248 
19.091186896627946, 1.4662626262624352 
19.074688742023852, 1.5782828282826225 
19.06254425286342, 1.69030303030281 
19.05413551825752, 1.8023232323229972 
19.04896109147628, 1.9143434343431844 
19.046608864890022, 2.0263636363633717 
19.046736360407582, 2.1383838383835587 
19.049056136221175, 2.250404040403746 
19.053324800016778, 2.3624242424239337 
19.059334613268458, 2.4744444444441207 
19.066906989123524, 2.586464646464308 
19.07588739555074, 2.6984848484844957 
19.086141315947877, 2.8105050505046827 
19.09755101560735, 2.92252525252487 
19.110012929433594, 3.0345454545450576 
19.123435533694334, 3.1465656565652447 
19.137737598589705, 3.258585858585432 
19.15284674314267, 3.3706060606056196 
19.168698232104678, 3.4826262626258067 
19.185233968107042, 3.594646464645994 
19.202401642468054, 3.7066666666661816 
19.220154015794666, 3.8186868686863686 
19.238448305439736, 3.930707070706556 
19.257245661451933, 4.042727272726744 
19.27651071621959, 4.154747474746931 
19.29621119580668, 4.266767676767118 
19.31631758318943, 4.378787878787305 
19.336802825360177, 4.490808080807493 
19.357642077672647, 4.60282828282768 
19.378812479936094, 4.714848484847868 
19.40029295968348, 4.826868686868055 
19.42206405878597, 4.938888888888242 
19.44410778019736, 5.050909090908429 
19.46640745211458, 5.162929292928617 
19.48894760725546, 5.274949494948804 
19.51171387529947, 5.3869696969689915 
19.534692886823713, 5.498989898989179 
19.557872187306565, 5.611010101009366 
19.581240159972612, 5.723030303029553 
19.604785956422326, 5.8350505050497405 
19.62849943413329, 5.947070707069928 
19.652371100041627, 6.0590909090901155 
19.676392059515827, 6.171111111110303 
19.700553970123664, 6.28313131313049 
19.724848999668584, 6.395151515150677 
19.749269788037058, 6.5071717171708645 
19.77380941245439, 6.619191919191052 
19.798461355794814, 6.7312121212112395 
19.823219477633597, 6.843232323231427 
19.8480779877652, 6.9552525252516135 
19.873031421943203, 7.067272727271801 
19.8980746196251, 7.1792929292919885 
19.92320270352935, 7.291313131312176 
19.94841106083304, 7.403333333332363 
19.97369532585701, 7.51535353535255 
19.99905136410162, 7.6273737373727375 
20.02447525751063, 7.739393939392925 
20.049963290853345, 7.8514141414131124 
20.075511939126365, 7.9634343434333 
20.101117855886176, 8.075454545453487 
20.126777862432615, 8.187474747473674 
20.152488937771114, 8.299494949493862 
20.178248209288512, 8.411515151514049 
20.204052944083507, 8.523535353534236 
20.229900540898328, 8.635555555554424 
20.255788522603194, 8.74757575757461 
20.281714529189543, 8.859595959594799 
20.307676311232033, 8.971616161614985 
20.33367172378288, 9.083636363635174 
20.359698720665357, 9.19565656565536 
20.385755349136105, 9.307676767675547 
20.411839744888642, 9.419696969695735 
20.437950127372716, 9.531717171715922 
20.464084795406325, 9.64373737373611 
20.490242123059186, 9.755757575756297 
20.516420555788187, 9.867777777776483 
20.542618606806883, 9.979797979796672 
20.56883485367264, 10.091818181816858 
20.595067935076262, 10.203838383837047 
20.62131654782022, 10.315858585857233 
20.647579443972585, 10.427878787877422 
20.67385542818486, 10.539898989897608 
20.700143355162794, 10.651919191917795 
20.726442127279984, 10.763939393937983 
20.752750692325062, 10.87595959595817 
20.779068041373673, 10.987979797978358 
20.805393206777346, 11.099999999998545 
