Mags returned by SW_RSG, time 
20.26237125478955, 0.01 
18.234214158555496, 0.06033333333335568 
17.62633325289883, 0.11066666666671135 
17.284356919757563, 0.16100000000006703 
17.057331072908255, 0.21133333333342272 
16.894122504949443, 0.2616666666667784 
16.771282105013896, 0.31200000000013406 
16.676140988324747, 0.36233333333348977 
16.601098343605905, 0.4126666666668454 
16.541247060993754, 0.4630000000002011 
16.493242037177342, 0.5133333333335568 
16.454705089632714, 0.5636666666669125 
16.42388787519358, 0.6140000000002681 
16.39946945749204, 0.6643333333336238 
16.38042885446847, 0.7146666666669795 
16.36596159903801, 0.7650000000003352 
16.355423291030377, 0.8153333333336908 
16.34829032466202, 0.8656666666670465 
16.344131896719258, 0.9160000000004022 
16.342589629682376, 0.9663333333337579 
16.343362460040836, 1.0166666666671136 
16.346195245025825, 1.0670000000004691 
16.35087004531936, 1.117333333333825 
16.357199366299753, 1.1676666666671807 
16.3650208546777, 1.2180000000005362 
16.374193091619134, 1.268333333333892 
16.38459222236645, 1.3186666666672475 
16.39610923136054, 1.3690000000006033 
16.40864772073433, 1.419333333333959 
16.422122085157405, 1.4696666666673146 
16.436456001565155, 1.5200000000006704 
16.45158117113073, 1.570333333334026 
16.467436264860545, 1.6206666666673817 
16.48396603474844, 1.6710000000007375 
16.501120560443873, 1.721333333334093 
16.518854607539847, 1.7716666666674488 
16.537127078341733, 1.8220000000008043 
16.555900539685005, 1.87233333333416 
16.575140815280047, 1.9226666666675158 
16.59481663236378, 1.9730000000008714 
16.614899314269145, 2.023333333334227 
16.635362511990614, 2.0736666666675827 
16.65618196900568, 2.124000000000938 
16.677335314569405, 2.174333333334294 
16.698801881479184, 2.2246666666676496 
16.720562544944684, 2.2750000000010053 
16.74259957972314, 2.325333333334361 
16.76489653311364, 2.3756666666677164 
16.78743811176397, 2.426000000001072 
16.810210080543513, 2.476333333334428 
16.83319917198642, 2.5266666666677837 
16.85639300501998, 2.5770000000011395 
16.87978001187082, 2.627333333334495 
16.90334937219137, 2.6776666666678506 
16.927090953576887, 2.7280000000012063 
16.95099525775147, 2.778333333334562 
16.975053371794324, 2.828666666667918 
16.999256923856837, 2.879000000001273 
17.023598042889123, 2.929333333334629 
17.048069321953523, 2.9796666666679847 
17.07266378475311, 3.0300000000013405 
17.09737485504722, 3.0803333333346963 
17.122196328664153, 3.1306666666680516 
17.147122347854214, 3.1810000000014074 
17.172147377755316, 3.231333333334763 
17.197266184768573, 3.281666666668119 
17.22247381666336, 3.3320000000014747 
17.247765584250885, 3.38233333333483 
17.273137044482297, 3.4326666666681858 
17.298583984842423, 3.4830000000015415 
17.324102408923547, 3.5333333333348973 
17.34968852307537, 3.583666666668253 
17.375338724037707, 3.6340000000016084 
17.401049587471775, 3.684333333334964 
17.426817857314003, 3.73466666666832 
17.452640435883858, 3.7850000000016757 
17.4785143746834, 3.8353333333350315 
17.50443686583246, 3.885666666668387 
17.530405234088196, 3.9360000000017425 
17.556416929402786, 3.9863333333350983 
17.582469519976982, 4.036666666668454 
17.608560685771124, 4.08700000000181 
17.634688212438622, 4.137333333335166 
17.660849985649847, 4.187666666668521 
17.68704398577734, 4.238000000001876 
17.71326828291552, 4.288333333335232 
17.739521032210465, 4.338666666668588 
17.765800469477334, 4.389000000001944 
17.792104907084845, 4.439333333335299 
17.81843273008792, 4.489666666668655 
17.844782392591107, 4.540000000002011 
17.871152414326787, 4.590333333335367 
17.897541377433473, 4.640666666668722 
17.923947923420567, 4.691000000002078 
17.95037075030711, 4.741333333335433 
17.976808609922898, 4.791666666668789 
18.003260305361355, 4.842000000002145 
18.029724688574156, 4.8923333333355 
18.056200658098554, 4.942666666668856 
18.08268715690891, 4.993000000002212 
