Mags returned by PIRO_2020, time 
23.20046424122054, 0.01 
21.250590125332018, 0.06434343434342847 
20.653988813208077, 0.11868686868685693 
20.305055222902265, 0.1730303030302854 
20.0635311779359, 0.22737373737371389 
19.881943594847463, 0.28171717171714233 
19.738480796239315, 0.3360606060605708 
19.62132896620486, 0.3904040404039993 
19.523380979858505, 0.44474747474742776 
19.440035365274674, 0.49909090909085624 
19.368146097554607, 0.5534343434342847 
19.30546971862013, 0.6077777777777131 
19.25035178396673, 0.6621212121211416 
19.201538323744472, 0.7164646464645701 
19.158056982691477, 0.7708080808079986 
19.119139099932084, 0.825151515151427 
19.084166919911343, 0.8794949494948555 
19.052636811555455, 0.933838383838284 
19.024133012721336, 0.9881818181817125 
18.99830848757134, 1.042525252525141 
18.97487070771954, 1.0968686868685693 
18.953570914824663, 1.151212121211998 
18.934195891690653, 1.2055555555554263 
18.916561571631085, 1.2598989898988548 
18.900508015589814, 1.3142424242422832 
18.885895421057015, 1.3685858585857118 
18.8726009191615, 1.4229292929291402 
18.86051598077926, 1.4772727272725688 
18.849544298195703, 1.5316161616159971 
18.83960004171841, 1.5859595959594257 
18.830606414575342, 1.640303030302854 
18.822494447083706, 1.6946464646462827 
18.815201984234402, 1.748989898989711 
18.808672830751185, 1.8033333333331394 
18.802856025224468, 1.857676767676568 
18.79770522070784, 1.9120202020199963 
18.793178153645062, 1.966363636363425 
18.789236186490484, 2.020707070706853 
18.785843912132613, 2.0750505050502817 
18.78296881040463, 2.1293939393937102 
18.780580948697793, 2.1837373737371384 
18.778652720082157, 2.238080808080567 
18.77715861345873, 2.2924242424239956 
18.77607501117525, 2.346767676767424 
18.77538001027793, 2.4011111111108523 
18.775053264178005, 2.455454545454281 
18.775075842011244, 2.5097979797977095 
18.775430103381478, 2.564141414141138 
18.776099586522193, 2.618484848484566 
18.777068908196362, 2.672828282827995 
18.778323673894242, 2.7271717171714234 
18.77985039709021, 2.7815151515148515 
18.781636426489715, 2.83585858585828 
18.783669880341133, 2.8902020202017087 
18.78593958700964, 2.9445454545451373 
18.788435031114215, 2.9988888888885654 
18.791146304617996, 3.053232323231994 
18.794064062338446, 3.1075757575754226 
18.797179481409483, 3.161919191918851 
18.80048422428423, 3.2162626262622793 
18.803970404915976, 3.270606060605708 
18.807630557797374, 3.3249494949491365 
18.811457609574624, 3.379292929292565 
18.8154448529856, 3.4336363636359932 
18.819585922898746, 3.487979797979422 
18.823874774254193, 3.5423232323228504 
18.828305661729893, 3.5966666666662785 
18.832873120974572, 3.651010101009707 
18.837571951265815, 3.7053535353531357 
18.84239719946629, 3.7596969696965643 
18.847344145164122, 3.8140404040399924 
18.85240828689475, 3.868383838383421 
18.85758532935197, 3.9227272727268496 
18.862871171504757, 3.977070707070278 
18.868261895544542, 4.031414141413706 
18.873753756594827, 4.085757575757135 
18.879343173121427, 4.1401010101005635 
18.885026717987234, 4.194444444443992 
18.890801110100778, 4.248787878787421 
18.896663206612146, 4.303131313130849 
18.902609995614256, 4.357474747474277 
18.90863858931097, 4.411818181817706 
18.914746217617022, 4.466161616161134 
18.92093022215768, 4.520505050504562 
18.927188050638833, 4.574848484847991 
18.93351725156065, 4.6291919191914195 
18.939915469250145, 4.6835353535348485 
18.94638043919013, 4.737878787878277 
18.95290998362366, 4.792222222221705 
18.959502007415043, 4.846565656565134 
18.966154494149677, 4.900909090908562 
18.97286550245661, 4.95525252525199 
18.979633162538885, 5.009595959595419 
18.98645567289783, 5.063939393938847 
18.993331297238605, 5.118282828282276 
19.000258361545217, 5.1726262626257045 
19.01002711312637, 5.226969696969133 
19.023287026817997, 5.281313131312562 
19.03685074919816, 5.33565656565599 
19.050718799529037, 5.389999999999418 
