Mags returned by SW_RSG, time 
23.653454730016946, 0.01 
21.086977618367754, 0.0872949494942764 
20.396779248864423, 0.1645898989885528 
20.003460817651227, 0.2418848484828292 
19.736348063092834, 0.3191797979771056 
19.53903937865419, 0.396474747471382 
19.385905515763334, 0.4737696969656584 
19.26315272174599, 0.5510646464599348 
19.162516608742468, 0.6283595959542112 
19.078661836249555, 0.7056545454484876 
19.007948613853515, 0.782949494942764 
18.9477859657393, 0.8602444444370404 
18.896266034217195, 0.9375393939313168 
18.851944680984836, 1.014834343425593 
18.81370341816861, 1.0921292929198696 
18.780659027994687, 1.169424242414146 
18.752102408554165, 1.2467191919084224 
18.727456010901008, 1.3240141414026987 
18.7062434855482, 1.4013090908969752 
18.688067571541183, 1.4786040403912517 
18.672593686043548, 1.555898989885528 
18.65953754121746, 1.6331939393798043 
18.648655660692178, 1.7104888888740808 
18.639738019377173, 1.7877838383683573 
18.632602262100097, 1.8650787878626336 
18.627089112526043, 1.9423737373569099 
18.623058690788277, 2.019668686851186 
18.620387532884713, 2.0969636363454627 
18.61896615776604, 2.174258585839739 
18.618697066037164, 2.2515535353340153 
18.619493081858636, 2.328848484828292 
18.62127597002239, 2.4061434343225683 
18.623975275369396, 2.4834383838168446 
18.627527343157347, 2.560733333311121 
18.6318744876849, 2.638028282805397 
18.636964283152334, 2.715323232299674 
18.64274895590148, 2.79261818179395 
18.649184861204407, 2.8699131312882264 
18.65623203093355, 2.947208080782503 
18.663853780948944, 3.0245030302767795 
18.672016369031454, 3.1017979797710558 
18.68068869578827, 3.179092929265332 
18.68984204224483, 3.2563878787596083 
18.69944983888108, 3.333682828253885 
18.70948746172092, 3.4109777777481614 
18.719932051780432, 3.4882727272424376 
18.730762354754138, 3.5655676767367144 
18.741958578292554, 3.6428626262309907 
18.753502264618355, 3.720157575725267 
18.76537617655661, 3.7974525252195432 
18.777564195329507, 3.8747474747138195 
18.790051228697127, 3.9520424242080963 
18.802823128220535, 4.029337373702372 
18.81586661458848, 4.106632323196649 
18.829169210089066, 4.183927272690926 
18.842719177427043, 4.261222222185202 
18.856505464189397, 4.338517171679478 
18.87051765234935, 4.415812121173754 
18.884745912273985, 4.493107070668031 
18.899180960765513, 4.570402020162307 
18.91381402272225, 4.647696969656584 
18.928636796053716, 4.7249919191508605 
18.943641419526685, 4.802286868645137 
18.958820443255373, 4.879581818139413 
18.974166801581305, 4.956876767633689 
18.98967378811618, 5.034171717127966 
19.00533503274571, 5.111466666622242 
19.021144480413998, 5.188761616116518 
19.037096371526925, 5.2660565656107945 
19.053185223829836, 5.343351515105072 
19.069405815629572, 5.420646464599348 
19.085753170244043, 5.497941414093624 
19.102222541574037, 5.5752363635879005 
19.11880940070243, 5.652531313082177 
19.135509423435035, 5.729826262576453 
19.152318478705567, 5.807121212070729 
19.169232617774455, 5.884416161565007 
19.18624806415783, 5.961711111059283 
19.203361204228848, 6.039006060553559 
19.22056857843871, 6.116301010047835 
19.237866873109468, 6.193595959542112 
19.255252912755054, 6.270890909036388 
19.272723652890598, 6.348185858530664 
19.29027617329364, 6.425480808024941 
19.30790767168403, 6.502775757519217 
19.32561545779192, 6.580070707013494 
19.343396947785994, 6.65736565650777 
19.36124965903625, 6.734660606002047 
19.379171205187806, 6.811955555496323 
19.39715929152404, 6.889250504990599 
19.415211710599245, 6.9665454544848755 
19.433326338122292, 7.043840403979152 
19.451501129074522, 7.121135353473429 
19.46973411404618, 7.198430302967705 
19.488023395776967, 7.2757252524619815 
19.506367145887435, 7.353020201956258 
19.524763601788802, 7.430315151450534 
19.54321106375987, 7.50761010094481 
19.561707892180372, 7.584905050439087 
19.58025250491099, 7.662199999933364 
