,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.8664518071217298,0.8505564327149627,0.8541453540829114,0.8587596326168105,0.868171285149173,0.8776707851165383,0.8560245497112867,0.8580737267913408,0.8796411011780642,0.8599816577821178,0.8651917093163498,0.8649636244067629,0.8600127322467135,0.854119948824299,0.8795215053148302,0.8587906537931507,0.8730604537254494,0.8652332428038673,0.8738166334700503,0.8786807412451818
1,0.8664518071217298,0.8505564327149627,0.8541453540829114,0.8587596326168105,0.868171285149173,0.8807881496158015,0.8560245497112867,0.8676665280862778,0.8804090482001121,0.8599816577821178,0.8651917093163498,0.8648035950066721,0.8600127322467135,0.8543388054604694,0.8795215053148302,0.8587906537931507,0.8816763984312194,0.8652332428038673,0.8850044696445967,0.8786807412451818
2,0.8664518071217298,0.8505564327149627,0.8541453540829114,0.8587596326168105,0.868171285149173,0.8845405310807102,0.8560245497112867,0.8701361910910019,0.8805173400900043,0.8599816577821178,0.8651917093163498,0.8648035950066721,0.8601187918018176,0.8680329084169852,0.8795215053148302,0.8587784247901316,0.885529402941655,0.8670192820946988,0.8869088881032984,0.8786807412451818
3,0.8664518071217298,0.8505564327149627,0.8524497628089459,0.8587596326168105,0.8699954200766874,0.8974668162933337,0.8561109830644357,0.8701361910910019,0.8805173400900043,0.8599816577821178,0.8651917093163498,0.8648035950066721,0.8601187918018176,0.8680329084169852,0.8795215053148302,0.860393536894514,0.9062752299874435,0.8670192820946988,0.8869088881032984,0.8786807412451818
4,0.8738458789764911,0.8505564327149627,0.8533092870843735,0.8596108615493523,0.8693428993543898,0.9201485931224561,0.8561109830644357,0.8701361910910019,0.8805173400900043,0.8599816577821178,0.8651917093163498,0.8648035950066721,0.8601187918018176,0.8680329084169852,0.8795215053148302,0.860393536894514,0.9173519865150518,0.8670192820946988,0.8869088881032984,0.8786807412451818
5,0.8738364288861719,0.8505564327149627,0.8616855816439174,0.8596108615493523,0.8693428993543898,0.9613814993560352,0.8561109830644357,0.8716277307307413,0.8805173400900043,0.8666645461862673,0.8651917093163498,0.8659208449892923,0.866502655508772,0.8666290132002367,0.879838226627449,0.8629427834774627,0.9183406181595769,0.8670192820946988,0.9016912036781506,0.8786807412451818
6,0.8738364288861719,0.8505564327149627,0.8622941612983362,0.855274644727801,0.8693428993543898,1.013905279516675,0.8595777444700776,0.9006559659165666,0.8805173400900043,0.8666645461862673,0.8651917093163498,0.8665901933457167,0.8659134473032702,0.8666290132002367,0.879838226627449,0.8629427834774627,0.9183406181595769,0.8604349198279121,0.9016912036781506,0.8786807412451818
7,0.8738364288861719,0.9297784590677507,0.8622941612983362,0.855274644727801,0.8693428993543898,1.081511131866315,0.8595777444700776,0.9017526922275467,0.8858826422768408,0.8790752631707237,0.8651917093163498,0.8665901933457167,0.8660871319320115,0.8666290132002367,0.879838226627449,0.8629427834774627,0.9183406181595769,0.8604349198279121,0.9016912036781506,0.8786807412451818
8,0.8738364288861719,0.9297784590677507,0.8683485340419759,0.8515511658447017,0.8693428993543898,1.081511131866315,0.8607692443253266,0.9017526922275467,0.8858826422768408,0.8790752631707237,0.8651917093163498,0.8665901933457167,0.8660871319320115,0.8817549992135949,0.879838226627449,0.8634935609874006,0.9183406181595769,0.8612181675013684,0.9196864323667655,0.8786807412451818
9,0.8738364288861719,0.9393695789282599,0.8682395117428456,0.8515511658447017,0.8693428993543898,1.081511131866315,0.8607692443253266,0.9017526922275467,0.8858826422768408,0.8790752631707237,0.8959118885305202,0.8665901933457167,0.8660871319320115,0.8855045248897372,0.8769478248395652,0.8634935609874006,0.9372986220204788,0.8763046515025469,0.951531922527463,0.8742134640132306
10,0.8738364288861719,0.9152308541715766,0.8682395117428456,0.8515511658447017,0.8850457977934328,1.081511131866315,0.861960706218111,0.9017526922275467,0.8858826422768408,0.8790752631707237,0.8959118885305202,0.8655026405244368,0.8653722342528739,0.8824318556001656,0.8778785144896623,0.8634935609874006,0.9576074000977849,0.8763046515025469,0.951531922527463,0.8742134640132306
