MJD,MAG,MAGERR,FLT,Vega
49087.4,11.76,0.1,B,1.0
49087.53,11.83,0.1,B,1.0
49087.76,11.7,0.1,B,1.0
49087.89,11.73,0.1,B,1.0
49087.89,11.74,0.1,B,1.0
49087.93,11.72,0.1,B,1.0
49088.01,11.72,0.1,B,1.0
49088.01,11.73,0.1,B,1.0
49088.06,11.73,0.1,B,1.0
49088.06,11.74,0.1,B,1.0
49088.21,11.69,0.1,B,1.0
49088.27,11.75,0.1,B,1.0
49088.75,11.85,0.1,B,1.0
49088.93,11.64,0.1,B,1.0
49089.2,11.61,0.1,B,1.0
49089.64,11.59,0.1,B,1.0
49089.87,11.51,0.1,B,1.0
49089.87,11.53,0.1,B,1.0
49090.0,11.53,0.1,B,1.0
49090.0,11.55,0.1,B,1.0
49090.2,11.51,0.1,B,1.0
49090.2,11.53,0.1,B,1.0
49090.3,11.54,0.1,B,1.0
49090.81,11.4,0.1,B,1.0
49090.88,11.48,0.1,B,1.0
49090.88,11.49,0.1,B,1.0
49091.04,11.46,0.1,B,1.0
49091.04,11.48,0.1,B,1.0
49091.12,11.46,0.1,B,1.0
49091.17,11.45,0.1,B,1.0
49091.2,11.41,0.1,B,1.0
49091.2,11.44,0.1,B,1.0
49091.3,11.43,0.1,B,1.0
49091.55,11.47,0.1,B,1.0
49091.78,11.56,0.1,B,1.0
49091.88,11.42,0.1,B,1.0
49091.88,11.43,0.1,B,1.0
49091.98,11.4,0.1,B,1.0
49091.98,11.42,0.1,B,1.0
49092.15,11.4,0.1,B,1.0
49092.46,11.44,0.1,B,1.0
49092.88,11.38,0.1,B,1.0
49092.88,11.4,0.1,B,1.0
49093.05,11.39,0.1,B,1.0
49093.05,11.41,0.1,B,1.0
49093.19,11.39,0.1,B,1.0
49093.2,11.34,0.1,B,1.0
49093.2,11.4,0.1,B,1.0
49093.3,11.4,0.1,B,1.0
49093.48,11.42,0.1,B,1.0
49093.8,11.56,0.1,B,1.0
49093.82,11.55,0.1,B,1.0
49093.87,11.4,0.1,B,1.0
49093.89,11.1,0.1,B,1.0
49093.89,11.13,0.1,B,1.0
49093.89,11.37,0.1,B,1.0
49093.89,11.39,0.1,B,1.0
49093.93,11.58,0.1,B,1.0
49093.97,11.55,0.1,B,1.0
49093.97,11.55,0.1,B,1.0
49094.0,11.38,0.1,B,1.0
49094.0,11.4,0.1,B,1.0
49094.19,11.39,0.1,B,1.0
49094.2,11.41,0.1,B,1.0
49094.47,11.42,0.1,B,1.0
49094.93,11.4,0.1,B,1.0
49094.93,11.41,0.1,B,1.0
49095.07,11.42,0.1,B,1.0
49095.15,11.41,0.1,B,1.0
49095.2,11.44,0.1,B,1.0
49095.24,11.4,0.1,B,1.0
49095.3,11.44,0.1,B,1.0
49095.48,11.48,0.1,B,1.0
49096.04,11.48,0.1,B,1.0
49096.1,11.42,0.1,B,1.0
49096.15,11.45,0.1,B,1.0
49096.15,11.48,0.1,B,1.0
49096.2,11.45,0.1,B,1.0
49096.2,11.48,0.1,B,1.0
49096.45,11.51,0.1,B,1.0
49096.82,11.36,0.1,B,1.0
49096.83,11.36,0.1,B,1.0
49096.87,11.46,0.1,B,1.0
49096.9,11.55,0.1,B,1.0
49096.9,11.55,0.1,B,1.0
49097.1,11.54,0.1,B,1.0
49097.15,11.53,0.1,B,1.0
