Mags returned by PIRO_2020, time 
24.424005524821354, 0.01 
22.35911259740558, 0.06969696969695206 
21.738513049968958, 0.12939393939390412 
21.373044856553765, 0.18909090909085619 
21.117896656337294, 0.24878787878780825 
20.924304685157843, 0.3084848484847603 
20.7699013576204, 0.36818181818171236 
20.642577413620803, 0.42787878787866446 
20.535047318911648, 0.4875757575756165 
20.44259222171189, 0.5472727272725686 
20.36198398696567, 0.6069696969695206 
20.290919021856062, 0.6666666666664727 
20.227697247459325, 0.7263636363634247 
20.17102906852516, 0.7860606060603768 
20.11991366863512, 0.8457575757573289 
20.073559209073604, 0.905454545454281 
20.031328751073914, 0.965151515151233 
19.992702565217694, 1.0248484848481851 
19.957251217019145, 1.0845454545451372 
19.924615936508197, 1.1442424242420892 
19.89449403123817, 1.2039393939390413 
19.86662786631142, 1.2636363636359933 
19.84079641532336, 1.3233333333329453 
19.816808695890114, 1.3830303030298974 
19.794498607850493, 1.4427272727268494 
19.77372082995884, 1.5024242424238015 
19.754347525424144, 1.5621212121207535 
19.73626567265601, 1.6218181818177058 
19.719374884380816, 1.6815151515146578 
19.703585611952473, 1.7412121212116098 
19.688817656209928, 1.8009090909085619 
19.674998924322455, 1.860606060605514 
19.662064385554014, 1.920303030302466 
19.649955189043222, 1.979999999999418 
19.638617914429595, 2.03969696969637 
19.6280039320943, 2.099393939393322 
19.618068854380574, 2.159090909090274 
19.608772062746183, 2.218787878787226 
19.600076298620387, 2.278484848484178 
19.59194730797049, 2.33818181818113 
19.58435353136227, 2.3978787878780823 
19.57726583272519, 2.457575757575034 
19.570657261184095, 2.5172727272719864 
19.564502841252626, 2.5769696969689386 
19.55877938744465, 2.6366666666658904 
19.553465339983806, 2.6963636363628427 
19.548540618805127, 2.7560606060597945 
19.543986493467408, 2.815757575756747 
19.53978546694836, 2.8754545454536986 
19.535921171588946, 2.935151515150651 
19.532378275700175, 2.9948484848476027 
19.529142399553088, 3.054545454544555 
19.526200039647755, 3.1142424242415068 
19.523538500305374, 3.173939393938459 
19.521145831753582, 3.2336363636354113 
19.519010773982433, 3.293333333332363 
19.517122705740398, 3.3530303030293154 
19.515471598118403, 3.412727272726267 
19.514047972237762, 3.4724242424232195 
19.512842860616175, 3.5321212121201713 
19.51184777183654, 3.5918181818171235 
19.511054658187096, 3.6515151515140754 
19.510455885979464, 3.7112121212110276 
19.51004420828434, 3.7709090909079794 
19.509812739853498, 3.8306060606049317 
19.50975493402212, 3.890303030301884 
19.50986456140773, 3.9499999999988358 
19.510135690241462, 4.0096969696957885 
19.5105626681846, 4.06939393939274 
19.51114010549859, 4.129090909089692 
19.511862859450027, 4.188787878786644 
19.512726019844038, 4.248484848483596 
19.51372489559008, 4.3081818181805485 
19.51485500221343, 4.3678787878775 
19.516112050234078, 4.427575757574452 
19.517491934342157, 4.487272727271405 
19.51899072330562, 4.546969696968357 
19.520604650551917, 4.606666666665308 
19.525697053142252, 4.66636363636226 
19.533561341866086, 4.726060606059213 
19.541827373536336, 4.785757575756165 
19.55049456100601, 4.845454545453117 
19.559562503125328, 4.905151515150068 
19.569030978489774, 4.964848484847021 
19.578899939630052, 5.024545454543973 
19.58916950761314, 5.084242424240925 
19.599839967025936, 5.1439393939378775 
19.610911761315514, 5.203636363634829 
19.622385488462054, 5.263333333331781 
19.634261896962478, 5.323030303028733 
19.646541882104565, 5.382727272725686 
19.65922648251288, 5.4424242424226374 
19.67231687694944, 5.502121212119589 
19.685814381353186, 5.561818181816541 
19.699720446103726, 5.621515151513494 
19.714036653495818, 5.681212121210446 
19.728764715412126, 5.740909090907397 
19.74390647118271, 5.80060606060435 
19.759463885620562, 5.860303030301302 
19.775439047223333, 5.919999999998254 
