Mags returned by SW_RSG, time 
24.088106425557875, 0.01 
22.259178382066214, 0.0512030303030042 
21.660144705923273, 0.0924060606060084 
21.312462678330498, 0.1336090909090126 
21.075218214635086, 0.1748121212120168 
20.89979192388934, 0.21601515151502101 
20.763683127303022, 0.2572181818180252 
20.654665300231702, 0.2984212121210294 
20.565372751386054, 0.3396242424240336 
20.491034860729776, 0.3808272727270378 
20.428390914563014, 0.422030303030042 
20.375117410403497, 0.4632333333330462 
20.329502725109514, 0.5044363636360504 
20.290251275391128, 0.5456393939390546 
20.256359967655992, 0.5868424242420588 
20.227037170891958, 0.628045454545063 
20.201647814319223, 0.6692484848480672 
20.17967513574922, 0.7104515151510714 
20.160693381620533, 0.7516545454540756 
20.144347909502763, 0.7928575757570798 
20.1303404150309, 0.834060606060084 
20.118417781896056, 0.8752636363630882 
20.108363541923655, 0.9164666666660924 
20.099991247359924, 0.9576696969690967 
20.09313926546257, 0.9988727272721007 
20.087666645615503, 1.040075757575105 
20.083449805366477, 1.0812787878781092 
20.080379848926263, 1.1224818181811134 
20.07836037926445, 1.1636848484841176 
20.07730569915846, 1.2048878787871218 
20.077139321479606, 1.246090909090126 
20.07779272737598, 1.2872939393931302 
20.079204324710286, 1.3284969696961344 
20.08131856942739, 1.3696999999991386 
20.08408522037183, 1.4109030303021428 
20.087458704095045, 1.452106060605147 
20.091397570849796, 1.4933090909081512 
20.0958640266016, 1.5345121212111554 
20.10082352874089, 1.5757151515141596 
20.10624443543731, 1.6169181818171638 
20.112097700375667, 1.658121212120168 
20.11835660605378, 1.6993242424231723 
20.12499652998387, 1.7405272727261765 
20.13199473908039, 1.7817303030291807 
20.139330208284157, 1.8229333333321849 
20.146983460100916, 1.864136363635189 
20.15493642224909, 1.9053393939381933 
20.163172301038905, 1.9465424242411975 
20.17167546845959, 1.9877454545442015 
20.180431361247095, 2.0289484848472057 
20.189426390452276, 2.0701515151502097 
20.198647860237298, 2.111354545453214 
20.208083894803334, 2.152557575756218 
20.21772337250103, 2.1937606060592225 
20.227555866301014, 2.2349636363622265 
20.23757158990902, 2.276166666665231 
20.247761348901825, 2.317369696968235 
20.25811649633868, 2.3585727272712393 
20.26862889237032, 2.3997757575742433 
20.27929086742587, 2.4409787878772478 
20.290095188608053, 2.4821818181802517 
20.301035028970663, 2.523384848483256 
20.312103939390038, 2.56458787878626 
20.32329582277509, 2.6057909090892646 
20.33460491038915, 2.6469939393922686 
20.346025740081906, 2.6881969696952726 
20.357553136251816, 2.729399999998277 
20.3691821913784, 2.770603030301281 
20.380908248981097, 2.8118060606042854 
20.392726887876044, 2.8530090909072894 
20.40463390761557, 2.894212121210294 
20.41662531500667, 2.935415151513298 
20.428697311615323, 2.9766181818163022 
20.44084628217248, 3.017821212119306 
20.45306878380587, 3.0590242424223106 
20.465361536029064, 3.1002272727253146 
20.477721411425645, 3.141430303028319 
20.490145426972237, 3.182633333331323 
20.502630735949296, 3.2238363636343275 
20.51517462039323, 3.2650393939373314 
20.527774484047654, 3.306242424240336 
20.54042784577527, 3.34744545454334 
20.55313233339527, 3.3886484848463443 
20.56588567791427, 3.4298515151493483 
20.57868570812148, 3.4710545454523527 
20.59153034552125, 3.5122575757553567 
20.604417599578547, 3.553460606058361 
20.617345563254787, 3.594663636361365 
20.63031240881337, 3.6358666666643695 
20.643316383875973, 3.6770696969673735 
20.656355807712085, 3.718272727270378 
20.669429067745785, 3.759475757573382 
20.6825346162649, 3.8006787878763864 
20.69567096731891, 3.8418818181793903 
20.70883669379304, 3.8830848484823948 
20.722030424646775, 3.9242878787853988 
20.7352508423062, 3.9654909090884027 
20.748496680200102, 4.006693939391408 
20.761766720430572, 4.047896969694412 
20.775059791569717, 4.089099999997416 
